CustID,account_id,account_type,creditor,account_owner,int_rate,credit_limit,balance,utilization,open_date,closed_date,report_date,current_delq,worst_dlq
C755274,A623942,revolving,Bank of XYZ,individual,0.092917312,4400,3401.890147,0.773156852,5/17/14,,5/30/14,30-60DPD,30-60DPD
C755274,A51282,revolving,ABC Bank,individual,0.092425564,5500,1727.626799,0.314113963,5/23/13,,5/31/14,<30DPD,<30DPD
C755274,A567368,mortgage,ABC Bank,individual,0.06096952,,,,12/15/07,,5/31/14,<30DPD,<30DPD
C755274,A389691,revolving,Bank of XYZ,individual,0.087192271,1300,656.6072057,0.505082466,11/23/13,,5/29/14,<30DPD,<30DPD
C755353,A491941,revolving,ABC Bank,individual,0.090398397,1800,0,0,8/25/12,,5/29/14,<30DPD,<30DPD
C755353,A264688,revolving,Bank of XYZ,individual,0.088319851,3000,1000.52739,0.33350913,2/8/14,,5/29/14,>90DPD,>90DPD
C755353,A319327,revolving,TrendingClub,individual,0.086462031,4300,2050.806937,0.476931846,12/29/13,,5/29/14,<30DPD,<30DPD
C755353,A657553,revolving,TrendingClub,individual,0.089440008,7300,1680.227654,0.230168172,12/24/12,,5/31/14,<30DPD,<30DPD
C755449,A120318,revolving,TrendingClub,individual,0.090454861,4400,1756.749727,0.399261302,10/30/13,,5/31/14,<30DPD,30-60DPD
C755449,A296221,revolving,ABC Bank,individual,0.085488672,4800,2502.784517,0.521413441,3/21/14,,5/31/14,<30DPD,<30DPD
C755449,A63916,instalment,Cooperative Capital,joint,0.080876787,,,,3/12/13,,5/30/14,<30DPD,<30DPD
C755449,A660651,mortgage,Rhyme,individual,0.061227922,,,,7/2/05,,5/30/14,<30DPD,<30DPD
C755449,A60456,revolving,Uprise,individual,0.090629949,6300,1686.581441,0.26771134,11/14/12,,5/29/14,<30DPD,<30DPD
C755449,A438148,revolving,Rhyme,individual,0.091609141,1100,422.2450039,0.383859094,3/10/14,,5/29/14,<30DPD,<30DPD
C755537,A727686,revolving,Cooperative Capital,individual,0.092217466,7900,5543.881897,0.701757202,10/11/12,,5/29/14,<30DPD,<30DPD
C755537,A992060,revolving,Rhyme,individual,0.091249453,7300,3206.226241,0.439209074,6/18/12,,5/30/14,60-90DPD,>90DPD
C755607,A875557,revolving,ABC Bank,individual,0.085295858,7400,5569.732044,0.752666492,1/31/14,,5/31/14,<30DPD,<30DPD
C755607,A510241,instalment,ABC Bank,individual,0.077959227,,,,5/9/14,,5/31/14,<30DPD,<30DPD
C755675,A905269,revolving,ABC Bank,joint,0.092810025,3400,2092.078281,0.615317142,9/21/13,,5/29/14,<30DPD,<30DPD
C755675,A47005,revolving,TrendingClub,joint,0.089658096,7200,4645.464633,0.645203421,9/30/12,,5/29/14,<30DPD,<30DPD
C755675,A741372,revolving,Cooperative Capital,individual,0.089657385,1200,1109.63309,0.924694242,1/3/13,,5/31/14,60-90DPD,60-90DPD
C755675,A639994,instalment,ABC Bank,individual,0.082690995,,,,12/12/13,,5/30/14,<30DPD,<30DPD
C755675,A976724,revolving,TrendingClub,individual,0.092432237,5500,1433.86306,0.260702375,11/2/13,,5/30/14,<30DPD,<30DPD
C755675,A293481,revolving,Bank of XYZ,joint,0.083693436,7200,5348.221551,0.742808549,3/1/14,,5/29/14,<30DPD,<30DPD
C755788,A195557,instalment,ABC Bank,individual,0.077964532,,,,5/27/14,,5/29/14,<30DPD,<30DPD
C755788,A952458,revolving,Bank of XYZ,individual,0.084933873,3000,1863.67614,0.62122538,11/12/13,,5/31/14,<30DPD,<30DPD
C755903,A221468,revolving,Rhyme,individual,0.08540924,1400,1252.389138,0.89456367,2/18/13,,5/29/14,<30DPD,<30DPD
C755908,A620306,mortgage,Rhyme,individual,0.058959466,,,,3/28/14,,5/29/14,<30DPD,<30DPD
C755908,A917287,revolving,Bank of XYZ,individual,0.083805753,2900,1794.821075,0.618903819,7/14/12,,5/29/14,<30DPD,<30DPD
C755908,A685662,revolving,Bank of XYZ,individual,0.090409282,6900,1289.642865,0.186904763,10/27/13,,5/31/14,<30DPD,<30DPD
C755908,A914438,instalment,Bank of XYZ,individual,0.079841447,,,,5/12/14,,5/29/14,30-60DPD,30-60DPD
C756067,A486229,instalment,ABC Bank,individual,0.079922454,,,,4/11/14,,5/31/14,<30DPD,30-60DPD
C756100,A797522,instalment,ABC Bank,individual,0.079586944,,,,7/29/13,,5/29/14,<30DPD,<30DPD
C756100,A587101,mortgage,Bank of XYZ,individual,0.05974114,,,,9/23/08,,5/30/14,<30DPD,<30DPD
C756100,A483627,revolving,ABC Bank,individual,0.087760764,3400,2691.928014,0.791743534,2/14/13,,5/31/14,>90DPD,>90DPD
C756100,A72910,revolving,TrendingClub,individual,0.092252419,5300,1739.50581,0.328208643,10/9/13,,5/29/14,<30DPD,30-60DPD
C756100,A582277,instalment,Bank of XYZ,individual,0.07869262,,,,10/24/13,,5/29/14,<30DPD,<30DPD
C756100,A761925,revolving,Bank of XYZ,individual,0.085953104,7300,2173.937528,0.297799661,8/25/12,,5/30/14,60-90DPD,60-90DPD
C756183,A215917,revolving,Uprise,individual,0.089426663,5000,1910.501349,0.38210027,8/5/13,,5/31/14,<30DPD,<30DPD
C756183,A555287,revolving,Bank of XYZ,joint,0.090758204,6800,2139.885971,0.314689113,1/22/14,,5/31/14,<30DPD,<30DPD
C756183,A772487,revolving,Uprise,individual,0.088203439,2900,1621.386764,0.559098884,8/1/13,,5/30/14,<30DPD,<30DPD
C756183,A18666,revolving,Cooperative Capital,individual,0.087308737,3900,0,0,11/16/12,,5/31/14,<30DPD,<30DPD
C756183,A921392,revolving,ABC Bank,individual,0.088378185,7300,1482.040867,0.203019297,10/25/12,,5/31/14,<30DPD,<30DPD
C756183,A735239,revolving,ABC Bank,individual,0.09675391,3700,3197.646033,0.864228658,6/3/13,,5/29/14,<30DPD,>90DPD
C756363,A424461,revolving,ABC Bank,individual,0.095810964,5700,3602.258531,0.631975181,12/11/12,,5/29/14,<30DPD,<30DPD
C756363,A323530,mortgage,Uprise,individual,0.060041178,,,,3/18/13,,5/31/14,<30DPD,<30DPD
C756363,A42357,instalment,ABC Bank,individual,0.080123764,,,,3/14/14,,5/30/14,60-90DPD,60-90DPD
C756363,A777359,mortgage,ABC Bank,individual,0.060322366,,,,2/15/11,,5/30/14,<30DPD,<30DPD
C756547,A295436,mortgage,Bank of XYZ,individual,0.059585472,,,,5/4/13,,5/31/14,<30DPD,<30DPD
C756547,A584228,revolving,Bank of XYZ,individual,0.091746139,7600,5544.446541,0.72953244,8/6/13,,5/30/14,<30DPD,<30DPD
C756547,A338593,revolving,ABC Bank,individual,0.088850777,5100,3854.835813,0.755850159,4/12/14,,5/30/14,<30DPD,<30DPD
C756547,A623117,revolving,TrendingClub,individual,0.088955206,4600,1901.949228,0.413467224,9/12/12,,5/30/14,<30DPD,<30DPD
C756547,A906107,mortgage,ABC Bank,individual,0.059358856,,,,4/10/13,,5/30/14,<30DPD,<30DPD
C756620,A396981,revolving,Bank of XYZ,individual,0.092273306,5300,2874.326952,0.54232584,3/23/13,,5/29/14,<30DPD,<30DPD
C756620,A840449,revolving,TrendingClub,individual,0.088131698,7900,1462.810716,0.185165913,10/26/12,,5/30/14,<30DPD,30-60DPD
C756620,A38454,mortgage,Cooperative Capital,joint,0.059363512,,,,3/15/07,,5/31/14,<30DPD,<30DPD
C756701,A975020,revolving,Bank of XYZ,individual,0.086974087,7000,2068.188598,0.295455514,8/24/13,,5/31/14,<30DPD,<30DPD
C756975,A76644,instalment,Bank of XYZ,individual,0.079696286,,,,5/1/13,,5/29/14,<30DPD,30-60DPD
C756975,A216184,revolving,ABC Bank,individual,0.090974562,2100,1920.530806,0.914538479,4/25/14,,5/29/14,<30DPD,<30DPD
C756975,A802485,revolving,Uprise,individual,0.087051656,1500,1425,0.95,2/4/14,,5/29/14,<30DPD,<30DPD
C757061,A241188,revolving,ABC Bank,individual,0.092157962,1600,440.8145365,0.275509085,1/28/14,,5/30/14,<30DPD,<30DPD
C757061,A929370,revolving,TrendingClub,individual,0.088234815,7800,2302.042158,0.29513361,12/9/12,,5/29/14,<30DPD,<30DPD
C757061,A580142,revolving,Lord_P2P,individual,0.081613275,6500,0,0,1/7/13,,5/29/14,<30DPD,<30DPD
C757152,A759157,revolving,Bank of XYZ,individual,0.089804354,2200,1264.47605,0.574761841,11/7/12,,5/30/14,<30DPD,<30DPD
C757152,A626036,revolving,Bank of XYZ,individual,0.087413931,7200,6492.02839,0.90167061,5/28/14,,5/29/14,<30DPD,<30DPD
C757162,A937994,revolving,Lord_P2P,individual,0.091792247,,,,4/27/13,11/28/13,5/31/14,,<30DPD
C757162,A83889,revolving,ABC Bank,individual,0.088576126,2800,462.335834,0.165119941,8/3/12,,5/30/14,30-60DPD,30-60DPD
C757335,A388489,mortgage,ABC Bank,individual,0.059456331,,,,7/10/13,,5/30/14,30-60DPD,30-60DPD
C757335,A119810,revolving,ABC Bank,individual,0.090639965,1300,878.541532,0.675801178,7/28/13,,5/30/14,<30DPD,<30DPD
C757335,A881906,revolving,ABC Bank,individual,0.082702149,5200,1227.438504,0.236045866,9/15/12,,5/30/14,<30DPD,<30DPD
C757374,A457895,revolving,TrendingClub,individual,0.092647869,5600,602.4674293,0.10758347,2/20/14,,5/29/14,<30DPD,<30DPD
C757374,A24599,revolving,Rhyme,individual,0.087357143,6000,5579.494618,0.92991577,12/10/13,,5/30/14,<30DPD,<30DPD
C757460,A646750,revolving,ABC Bank,individual,0.091947187,4900,4655,0.95,9/29/12,,5/31/14,<30DPD,<30DPD
C757460,A69188,revolving,Rhyme,individual,0.089034594,2200,943.1648196,0.428711282,12/9/12,,5/30/14,60-90DPD,60-90DPD
C757460,A573576,revolving,ABC Bank,individual,0.088924549,2100,433.34625,0.206355357,11/26/13,,5/30/14,>90DPD,>90DPD
C757460,A270393,revolving,Bank of XYZ,individual,0.087844254,3400,1530.16384,0.450048188,3/23/14,,5/31/14,<30DPD,<30DPD
C757466,A262885,instalment,TrendingClub,joint,0.07678637,,,,3/28/13,,5/29/14,<30DPD,<30DPD
C757466,A689547,revolving,TrendingClub,individual,0.09800729,,,,11/5/12,6/30/14,5/31/14,,<30DPD
C757606,A268465,revolving,Cooperative Capital,individual,0.089005381,3000,2067.017749,0.689005916,7/20/12,,5/30/14,<30DPD,>90DPD
C757606,A102049,revolving,ABC Bank,joint,0.08653463,2000,0,0,3/2/13,,5/31/14,30-60DPD,30-60DPD
C757606,A901899,revolving,Uprise,individual,0.088182258,1600,1070.662389,0.669163993,10/29/13,,5/29/14,60-90DPD,60-90DPD
C757606,A573353,revolving,Uprise,individual,0.087893697,1700,876.1342831,0.515373108,4/9/14,,5/31/14,60-90DPD,60-90DPD
C757606,A12726,revolving,ABC Bank,individual,0.083182162,3000,1837.835443,0.612611814,11/25/13,,5/30/14,60-90DPD,>90DPD
C757608,A95678,revolving,Cooperative Capital,individual,0.086825847,7200,2092.587393,0.290637138,11/20/12,,5/29/14,30-60DPD,30-60DPD
C757608,A917341,mortgage,Cooperative Capital,individual,0.060074973,,,,9/17/06,,5/30/14,>90DPD,>90DPD
C757608,A900297,revolving,Rhyme,individual,0.090267009,,,,3/24/13,8/20/13,5/30/14,,<30DPD
C757608,A792188,revolving,Cooperative Capital,individual,0.096563089,2600,1357.576327,0.522144741,9/11/13,,5/31/14,<30DPD,<30DPD
C757710,A482965,revolving,Bank of XYZ,individual,0.092244397,2200,771.1265894,0.350512086,2/7/13,,5/31/14,<30DPD,<30DPD
C757710,A388012,revolving,Bank of XYZ,individual,0.085856111,3600,2457.353529,0.682598202,6/2/13,,5/31/14,<30DPD,<30DPD
C757710,A73158,revolving,Cooperative Capital,individual,0.085222611,7000,0,0,3/7/13,,5/31/14,<30DPD,<30DPD
C757710,A335504,mortgage,Lord_P2P,individual,0.058619282,,,,11/2/12,,5/30/14,<30DPD,<30DPD
C757710,A54849,mortgage,ABC Bank,individual,0.061177653,,,,12/4/06,,5/30/14,60-90DPD,60-90DPD
C757710,A295439,instalment,ABC Bank,individual,0.079663433,,,,5/12/14,,5/29/14,<30DPD,<30DPD
C757710,A298054,revolving,ABC Bank,individual,0.090287403,7400,2467.316725,0.333421179,2/9/13,,5/31/14,<30DPD,<30DPD
C757710,A380090,instalment,ABC Bank,individual,0.078249404,,,,8/12/12,,5/29/14,>90DPD,>90DPD
C757712,A581279,mortgage,ABC Bank,individual,0.058348272,,,,9/23/12,,5/31/14,<30DPD,>90DPD
C757712,A487339,revolving,Cooperative Capital,joint,0.084898801,6000,3063.210274,0.510535046,2/24/13,,5/30/14,<30DPD,<30DPD
C757724,A339971,revolving,Bank of XYZ,individual,0.094058383,2400,623.84555,0.259935646,7/27/12,,5/30/14,<30DPD,<30DPD
C757724,A644208,revolving,ABC Bank,individual,0.089529628,4900,1196.01525,0.244084745,9/22/12,,5/31/14,>90DPD,>90DPD
C757724,A753352,revolving,Uprise,individual,0.085645725,2400,957.5779016,0.398990792,2/24/13,,5/29/14,<30DPD,<30DPD
C757937,A245834,revolving,ABC Bank,individual,0.087186514,5900,3710.274586,0.628860099,10/13/12,,5/31/14,<30DPD,<30DPD
C757937,A188178,instalment,TrendingClub,individual,0.078895124,,,,12/31/13,,5/30/14,<30DPD,<30DPD
C758015,A923270,revolving,Cooperative Capital,individual,0.095024149,6400,4407.417632,0.688659005,6/4/13,,5/30/14,<30DPD,<30DPD
C758130,A766834,revolving,TrendingClub,individual,0.096404272,5700,2192.831843,0.384707341,7/20/12,,5/30/14,>90DPD,>90DPD
C758130,A73574,instalment,TrendingClub,individual,0.080078933,,,,2/20/13,,5/29/14,30-60DPD,30-60DPD
C758289,A813801,revolving,Rhyme,individual,0.089534052,2800,525.2656995,0.187594893,12/10/12,,5/30/14,<30DPD,<30DPD
C758289,A522417,mortgage,Uprise,individual,0.057700095,,,,8/9/13,,5/31/14,<30DPD,<30DPD
C758289,A385044,revolving,Bank of XYZ,individual,0.079874926,1700,0,0,3/9/13,,5/29/14,60-90DPD,60-90DPD
C758289,A316589,revolving,Uprise,joint,0.096221738,,,,8/27/12,10/26/13,5/31/14,,30-60DPD
C758373,A445324,revolving,Bank of XYZ,joint,0.089383527,3700,2169.907961,0.586461611,6/20/13,,5/31/14,<30DPD,<30DPD
C758373,A309511,instalment,TrendingClub,individual,0.07889825,,,,6/17/13,,5/31/14,>90DPD,>90DPD
C758373,A235683,revolving,ABC Bank,individual,0.08785764,2000,967.6601341,0.483830067,4/16/13,,5/31/14,<30DPD,<30DPD
C758384,A887575,revolving,Lord_P2P,individual,0.086156108,,,,6/17/12,2/1/14,5/30/14,,<30DPD
C758384,A79826,revolving,Uprise,individual,0.096009084,3900,2523.121781,0.646954303,9/9/12,,5/31/14,<30DPD,<30DPD
C758384,A593213,revolving,TrendingClub,individual,0.084952814,7000,6257.916247,0.893988035,9/14/12,,5/30/14,<30DPD,<30DPD
C758651,A107770,revolving,Bank of XYZ,individual,0.08959228,1000,600.4321033,0.600432103,11/22/12,,5/30/14,<30DPD,<30DPD
C758651,A100790,revolving,Rhyme,individual,0.092582774,5600,3690.386548,0.658997598,4/4/14,,5/30/14,<30DPD,60-90DPD
C758701,A168167,mortgage,ABC Bank,individual,0.058914734,,,,8/9/12,,5/29/14,>90DPD,>90DPD
C758701,A413049,revolving,TrendingClub,individual,0.091455472,4300,2472.324097,0.574959092,11/3/13,,5/30/14,<30DPD,<30DPD
C758701,A590820,instalment,Lord_P2P,individual,0.077880358,,,,5/29/14,,5/29/14,<30DPD,<30DPD
C758701,A476522,instalment,Rhyme,individual,0.078764705,,,,3/5/14,,5/29/14,<30DPD,<30DPD
C758701,A941638,revolving,TrendingClub,individual,0.089955685,6100,2355.097316,0.386081527,4/30/14,,5/29/14,<30DPD,<30DPD
C758889,A229649,revolving,Rhyme,individual,0.096902903,2900,1514.70574,0.522312324,12/20/13,,5/29/14,<30DPD,<30DPD
C759390,A358944,revolving,ABC Bank,individual,0.087842992,3700,3515,0.95,4/8/14,,5/30/14,<30DPD,<30DPD
C759390,A613963,revolving,TrendingClub,individual,0.085094775,,,,7/6/12,11/30/13,5/29/14,,30-60DPD
C759390,A557629,revolving,Rhyme,individual,0.091688445,1900,1598.270365,0.841194929,11/14/13,,5/30/14,<30DPD,>90DPD
C759390,A162116,revolving,Bank of XYZ,individual,0.084619919,6800,1434.07941,0.210894031,4/8/14,,5/29/14,<30DPD,60-90DPD
C759578,A378453,instalment,Lord_P2P,individual,0.081634864,,,,1/22/14,,5/31/14,<30DPD,<30DPD
C759578,A129030,revolving,Rhyme,individual,0.085729044,,,,10/6/12,6/22/13,5/31/14,,
C759668,A760875,revolving,ABC Bank,individual,0.097516009,7200,4099.772542,0.569412853,5/2/13,,5/29/14,<30DPD,<30DPD
C759668,A964375,revolving,Bank of XYZ,individual,0.088541349,7800,1167.429175,0.149670407,8/27/13,,5/30/14,<30DPD,<30DPD
C759668,A549281,revolving,Lord_P2P,individual,0.091033727,3400,633.3918261,0.186291714,7/30/13,,5/29/14,<30DPD,<30DPD
C759668,A924710,revolving,Bank of XYZ,individual,0.093364764,3500,2313.224365,0.660921247,5/5/14,,5/31/14,<30DPD,<30DPD
C759668,A818919,instalment,Bank of XYZ,joint,0.08014164,,,,7/13/13,,5/30/14,<30DPD,<30DPD
C759710,A878775,revolving,TrendingClub,individual,0.093305378,1300,799.8739038,0.615287618,12/6/12,,5/31/14,<30DPD,<30DPD
C759878,A642923,revolving,Uprise,individual,0.090034226,1400,568.2059073,0.405861362,11/8/12,,5/30/14,<30DPD,<30DPD
C759878,A710025,revolving,Lord_P2P,individual,0.093542468,6600,857.5585285,0.12993311,9/20/13,,5/29/14,30-60DPD,30-60DPD
C759878,A997287,revolving,Bank of XYZ,joint,0.097524757,1800,769.6509666,0.42758387,2/18/13,,5/30/14,<30DPD,<30DPD
C759878,A492072,revolving,ABC Bank,individual,0.090819288,2000,880.9972074,0.440498604,3/29/13,,5/30/14,<30DPD,<30DPD
C759959,A872721,revolving,ABC Bank,individual,0.088176127,7200,0,0,4/25/14,,5/29/14,<30DPD,60-90DPD
C759959,A918633,instalment,ABC Bank,individual,0.078987334,,,,5/14/13,,5/30/14,30-60DPD,30-60DPD
C759959,A696468,revolving,ABC Bank,individual,0.092320523,5500,2712.001078,0.493091105,2/7/13,,5/29/14,<30DPD,<30DPD
C759959,A508414,revolving,Uprise,individual,0.092030486,7800,3792.675654,0.486240468,9/29/13,,5/29/14,<30DPD,30-60DPD
C760031,A165209,revolving,TrendingClub,individual,0.09306383,3100,1472.143592,0.47488503,3/7/14,,5/31/14,<30DPD,<30DPD
C760031,A608044,revolving,TrendingClub,joint,0.085192488,3000,915.569882,0.305189961,2/13/14,,5/31/14,<30DPD,<30DPD
C760031,A189536,revolving,ABC Bank,individual,0.091613913,5700,2571.081012,0.451066844,4/16/14,,5/29/14,>90DPD,>90DPD
C760145,A646764,revolving,Bank of XYZ,individual,0.086661935,3500,700.9574542,0.200273558,10/1/13,,5/30/14,<30DPD,<30DPD
C760145,A501707,mortgage,ABC Bank,individual,0.05909219,,,,6/26/12,,5/31/14,<30DPD,<30DPD
C760145,A966803,mortgage,ABC Bank,joint,0.059453986,,,,10/18/05,,5/29/14,<30DPD,<30DPD
C760145,A549921,revolving,Rhyme,individual,0.0879208,3700,830.6275009,0.224493919,8/29/13,,5/30/14,>90DPD,>90DPD
C760270,A718316,revolving,ABC Bank,individual,0.0863395,,,,9/14/12,6/28/14,5/31/14,,>90DPD
C760270,A957650,revolving,Lord_P2P,individual,0.089927785,7300,2639.608234,0.361590169,7/1/12,,5/30/14,<30DPD,<30DPD
C760270,A888099,revolving,Rhyme,individual,0.09311099,1900,1036.457426,0.545503908,7/24/13,,5/30/14,<30DPD,<30DPD
C760270,A678273,instalment,ABC Bank,individual,0.084816157,,,,5/5/14,,5/29/14,60-90DPD,>90DPD
C760270,A67792,instalment,TrendingClub,individual,0.080146204,,,,3/31/14,,5/30/14,60-90DPD,>90DPD
C760270,A239735,revolving,Cooperative Capital,individual,0.093540189,7000,1610.214291,0.230030613,8/9/13,,5/30/14,<30DPD,<30DPD
C760270,A725268,revolving,Cooperative Capital,individual,0.091386497,1500,860.8514891,0.573900993,1/14/14,,5/31/14,<30DPD,<30DPD
C760291,A904260,revolving,Cooperative Capital,individual,0.093446842,5900,4894.264263,0.829536316,1/7/14,,5/30/14,<30DPD,<30DPD
C760353,A911400,revolving,ABC Bank,individual,0.086560653,7600,3796.63481,0.499557212,7/12/12,,5/31/14,<30DPD,30-60DPD
C760353,A874929,revolving,ABC Bank,individual,0.087695221,4400,3166.782247,0.719723238,4/13/13,,5/30/14,30-60DPD,30-60DPD
C760353,A509944,revolving,Bank of XYZ,individual,0.093614166,3000,867.9464654,0.289315488,8/30/12,,5/30/14,<30DPD,<30DPD
C760353,A989240,instalment,TrendingClub,individual,0.080636862,,,,2/28/14,,5/29/14,<30DPD,30-60DPD
C760468,A421921,revolving,ABC Bank,individual,0.087747949,1400,374.845776,0.267746983,12/18/12,,5/29/14,>90DPD,>90DPD
C760468,A967650,revolving,Uprise,joint,0.089129185,6600,3883.315911,0.588381199,9/12/12,,5/29/14,<30DPD,<30DPD
C760468,A86651,revolving,Cooperative Capital,individual,0.090431819,4600,4370,0.95,9/7/12,,5/30/14,<30DPD,<30DPD
C760713,A144541,instalment,Bank of XYZ,individual,0.079542208,,,,1/3/13,,5/31/14,<30DPD,<30DPD
C760713,A627083,revolving,Uprise,individual,0.089970721,4500,2453.280857,0.545173524,4/20/14,,5/29/14,<30DPD,<30DPD
C760713,A96728,revolving,Rhyme,individual,0.088191054,4800,2798.829109,0.583089398,10/13/13,,5/30/14,<30DPD,<30DPD
C760921,A609510,instalment,ABC Bank,individual,0.081279786,,,,7/19/13,,5/31/14,60-90DPD,60-90DPD
C760921,A940856,revolving,ABC Bank,individual,0.088355503,6000,1170.292777,0.195048796,1/7/14,,5/30/14,<30DPD,<30DPD
C760921,A740638,revolving,ABC Bank,individual,0.091434321,2600,1125.162268,0.432754719,11/2/12,,5/31/14,>90DPD,>90DPD
C760921,A750181,revolving,Bank of XYZ,individual,0.081863104,3900,2080.070341,0.53335137,11/30/12,,5/30/14,<30DPD,<30DPD
C760921,A940212,revolving,Bank of XYZ,individual,0.093511465,1800,1710,0.95,12/24/12,,5/31/14,<30DPD,<30DPD
C760921,A319883,revolving,Uprise,individual,0.084128019,3500,1641.314668,0.468947048,3/10/13,,5/31/14,>90DPD,>90DPD
C760936,A352136,revolving,TrendingClub,individual,0.085507648,1700,654.2608664,0.384859333,2/6/13,,5/29/14,<30DPD,<30DPD
C760936,A231164,instalment,ABC Bank,individual,0.079426085,,,,4/6/14,,5/31/14,<30DPD,<30DPD
C760936,A576914,instalment,ABC Bank,individual,0.078851986,,,,6/6/13,,5/31/14,<30DPD,<30DPD
C760936,A527732,revolving,ABC Bank,individual,0.088728853,3200,1504.023475,0.470007336,1/2/14,,5/29/14,>90DPD,>90DPD
C760974,A408826,revolving,ABC Bank,individual,0.089675659,4400,298.9609615,0.067945673,7/25/13,,5/29/14,<30DPD,>90DPD
C760974,A156555,instalment,ABC Bank,individual,0.077780015,,,,8/21/13,,5/30/14,>90DPD,>90DPD
C760974,A671109,revolving,ABC Bank,individual,0.088295665,6700,1558.863145,0.232666141,1/8/13,,5/29/14,<30DPD,<30DPD
C761050,A742298,instalment,Bank of XYZ,individual,0.082072171,,,,1/15/14,,5/30/14,>90DPD,>90DPD
C761050,A254174,revolving,Bank of XYZ,individual,0.091045391,2900,1074.814513,0.370625694,4/24/13,,5/30/14,<30DPD,<30DPD
C761050,A301563,revolving,Cooperative Capital,individual,0.089317901,4000,3350.085265,0.837521316,8/17/12,,5/29/14,<30DPD,<30DPD
C761109,A48880,mortgage,Uprise,individual,0.061259016,,,,1/22/09,,5/30/14,<30DPD,<30DPD
C761109,A999474,mortgage,ABC Bank,individual,0.060245887,,,,10/9/04,,5/30/14,30-60DPD,>90DPD
C761109,A431620,instalment,ABC Bank,individual,0.081605616,,,,4/23/14,,5/30/14,<30DPD,<30DPD
C761109,A918038,mortgage,TrendingClub,individual,0.06067451,,,,5/22/09,,5/29/14,<30DPD,30-60DPD
C761219,A561840,revolving,Lord_P2P,individual,0.08583327,6800,2414.739823,0.355108798,6/29/12,,5/31/14,<30DPD,<30DPD
C761219,A765057,revolving,Bank of XYZ,individual,0.088964419,2400,2280,0.95,11/5/13,,5/31/14,60-90DPD,60-90DPD
C761219,A884848,instalment,Cooperative Capital,individual,0.080183024,,,,4/5/13,,5/29/14,60-90DPD,>90DPD
