CustID,app_date,is_bad,annual_income,residential_status,loan_purpose
C960889,8/17/14,0,2300,rent,auto
C961074,7/22/14,0,104900,mortgage,personal loan
C961081,8/27/14,0,109300,mortgage,education
C961085,9/1/14,1,46800,mortgage,auto
C961093,7/4/14,0,33800,mortgage,business
C961136,7/19/14,0,65200,house_owner,education
C961144,7/7/14,1,68100,rent,personal loan
C961292,8/12/14,0,37500,rent,business
C961306,9/3/14,0,64000,mortgage,education
C961473,8/15/14,0,33400,house_owner,business
C961550,8/11/14,0,19200,house_owner,personal loan
C961567,9/5/14,0,38300,rent,education
C961698,8/8/14,0,57100,rent,personal loan
C961763,9/16/14,0,29600,rent,personal loan
C961842,9/2/14,1,6900,rent,debt_consolidation
C961866,7/19/14,0,41400,house_owner,personal loan
C962314,7/20/14,0,68600,rent,business
C962471,8/14/14,0,15400,mortgage,business
C962572,9/14/14,0,38000,house_owner,debt_consolidation
C962613,8/7/14,0,45500,rent,personal loan
C962620,8/27/14,1,14700,rent,personal loan
C962625,7/3/14,0,16100,rent,personal loan
C962882,9/8/14,0,88600,rent,business
C962920,7/27/14,0,3100,rent,personal loan
C963195,8/18/14,0,25900,rent,personal loan
C963383,9/5/14,0,57400,mortgage,debt_consolidation
C963470,7/2/14,0,100700,rent,personal loan
C963719,7/23/14,0,86800,mortgage,auto
C963731,7/26/14,0,10700,house_owner,personal loan
C963822,8/4/14,0,69400,mortgage,personal loan
C963864,8/18/14,0,77600,rent,auto
C963914,7/4/14,0,5900,rent,personal loan
C964019,9/19/14,0,62000,house_owner,auto
C964080,9/4/14,0,4400,rent,debt_consolidation
C964093,9/8/14,0,26700,rent,personal loan
C964175,8/27/14,0,38600,mortgage,personal loan
C964212,7/27/14,0,15400,rent,business
C964223,8/4/14,0,44000,mortgage,debt_consolidation
C964252,7/15/14,0,85100,rent,personal loan
C964310,8/2/14,0,63600,house_owner,personal loan
C964377,8/9/14,0,80700,mortgage,business
C964619,7/7/14,0,35100,rent,auto
C964760,8/3/14,0,48900,mortgage,business
C964779,7/25/14,0,34700,mortgage,business
C964913,7/8/14,0,9400,rent,auto
C965056,7/28/14,0,26200,rent,personal loan
C965076,7/19/14,0,21900,rent,education
C965078,9/26/14,1,24900,mortgage,debt_consolidation
C965103,8/28/14,0,104600,rent,personal loan
C965191,7/23/14,0,10600,rent,business
C965231,8/30/14,0,52100,rent,personal loan
C965316,7/19/14,0,16700,rent,auto
C965539,7/22/14,0,58900,house_owner,personal loan
C965560,8/17/14,1,15400,rent,debt_consolidation
C965694,7/17/14,1,6300,rent,auto
C965733,7/3/14,0,17000,rent,debt_consolidation
C965734,8/13/14,0,136600,mortgage,auto
C965862,7/10/14,0,50900,mortgage,business
C965939,8/9/14,0,19500,mortgage,auto
C966153,7/20/14,0,11900,rent,debt_consolidation
C966211,7/2/14,0,77200,mortgage,education
C966287,7/31/14,0,35800,mortgage,personal loan
C966302,7/8/14,0,36700,rent,debt_consolidation
C966622,7/22/14,0,142300,house_owner,personal loan
C966650,9/15/14,0,45600,rent,business
C966660,9/8/14,0,89900,house_owner,business
C966704,7/16/14,0,23700,rent,personal loan
C966802,7/29/14,0,34800,rent,education
C966843,8/20/14,0,7000,rent,business
C966915,7/9/14,1,76000,house_owner,business
C966983,9/15/14,0,8500,mortgage,personal loan
C967368,9/14/14,0,46000,rent,debt_consolidation
C967384,9/12/14,0,70000,house_owner,business
C967455,7/28/14,0,33500,mortgage,personal loan
C967476,7/31/14,0,37300,rent,debt_consolidation
C967600,7/16/14,0,29700,mortgage,personal loan
C967606,7/11/14,0,54000,rent,auto
C967653,7/8/14,0,73600,house_owner,education
C967682,9/27/14,0,58900,rent,debt_consolidation
C967692,8/21/14,0,2500,rent,auto
C967732,8/17/14,0,95700,mortgage,auto
C967755,9/22/14,0,96500,mortgage,personal loan
C967982,8/27/14,0,59300,mortgage,personal loan
C968369,8/30/14,0,22300,rent,debt_consolidation
C968535,8/26/14,0,18100,rent,business
C968811,9/14/14,0,66700,mortgage,business
C968883,7/28/14,0,59000,mortgage,business
C969052,9/9/14,0,43000,mortgage,education
C969065,9/27/14,0,80400,mortgage,personal loan
C969072,8/9/14,0,71800,rent,personal loan
C969157,9/26/14,0,24700,rent,auto
C969195,8/12/14,1,147500,house_owner,debt_consolidation
C969201,9/2/14,0,15400,rent,personal loan
C969354,8/24/14,0,67100,mortgage,business
C969632,7/26/14,0,56800,rent,auto
C969692,7/24/14,0,41700,mortgage,personal loan
C969707,7/27/14,0,40300,rent,auto
C969785,9/21/14,1,36800,rent,personal loan
C969795,7/27/14,0,56800,rent,personal loan
C969809,7/13/14,0,7000,rent,personal loan
C969834,7/2/14,0,31700,mortgage,personal loan
C969971,7/2/14,0,8400,mortgage,business
C970056,8/17/14,0,38600,rent,personal loan
C970102,9/23/14,0,65700,house_owner,auto
C970211,9/18/14,0,22900,rent,business
C970296,7/29/14,0,11000,rent,education
C970340,8/5/14,0,15500,house_owner,business
C970413,7/3/14,0,71600,rent,debt_consolidation
C970452,9/25/14,0,11300,rent,personal loan
C970559,7/19/14,0,25100,rent,business
C970586,8/15/14,0,36400,mortgage,debt_consolidation
C970665,8/9/14,0,141200,rent,auto
C970674,7/2/14,1,3500,rent,personal loan
C970790,9/6/14,0,46800,rent,debt_consolidation
C970805,9/24/14,1,125500,rent,business
C970824,9/13/14,0,73800,house_owner,personal loan
C970869,7/31/14,1,47000,rent,business
C970956,9/15/14,0,5600,rent,personal loan
C971035,9/26/14,0,30600,rent,auto
C971054,9/2/14,0,54000,rent,auto
C971124,9/4/14,0,88800,rent,debt_consolidation
C971329,9/6/14,0,8400,mortgage,auto
C971341,7/2/14,0,6400,rent,auto
C971388,8/6/14,0,20100,rent,business
C971475,8/22/14,0,28600,rent,debt_consolidation
C971533,9/7/14,0,85500,rent,debt_consolidation
C971538,9/25/14,0,10100,rent,debt_consolidation
C971598,9/3/14,0,69600,mortgage,personal loan
C971638,9/13/14,0,45600,rent,auto
C971674,7/26/14,0,78800,rent,education
C972006,9/24/14,0,57500,rent,personal loan
C972120,7/27/14,0,11300,mortgage,education
C972382,7/1/14,0,15100,rent,personal loan
C972491,7/6/14,0,58800,mortgage,personal loan
C972595,8/8/14,1,28300,mortgage,auto
C972875,8/11/14,0,12300,rent,business
C973288,7/24/14,0,2000,rent,auto
C973455,8/5/14,0,4900,mortgage,personal loan
C973513,9/9/14,0,14300,rent,personal loan
C973548,8/13/14,0,48600,mortgage,debt_consolidation
C973640,7/1/14,0,28600,rent,business
C973661,7/26/14,0,6800,mortgage,auto
C973667,7/27/14,0,24200,rent,business
C973784,9/21/14,0,143300,rent,business
C973858,9/24/14,0,27300,rent,business
C973878,9/10/14,0,72800,rent,business
C974015,8/8/14,0,34000,house_owner,business
C974030,7/5/14,0,41500,rent,education
C974040,8/4/14,0,31500,rent,personal loan
C974211,9/18/14,0,16500,rent,personal loan
C974279,9/22/14,0,17600,house_owner,personal loan
C974291,9/6/14,0,39900,rent,debt_consolidation
C974363,9/7/14,0,87600,house_owner,education
C974482,7/12/14,0,62600,house_owner,personal loan
C974544,9/2/14,0,37700,rent,auto
C974588,7/14/14,0,145200,house_owner,personal loan
C974685,7/6/14,1,40400,rent,business
C974985,9/10/14,0,73300,rent,auto
C975192,7/5/14,0,174300,mortgage,auto
C975214,9/9/14,0,19400,rent,education
C975249,8/25/14,0,75000,house_owner,auto
C975264,9/18/14,1,24700,rent,personal loan
C975316,8/4/14,0,42000,rent,personal loan
C975317,7/31/14,0,5200,rent,auto
C975327,9/11/14,0,72900,rent,debt_consolidation
C975332,9/16/14,0,49700,rent,business
C975585,7/17/14,0,40400,rent,education
C975876,7/11/14,1,65400,mortgage,debt_consolidation
C975905,8/28/14,0,41300,rent,personal loan
C976075,9/28/14,0,15700,rent,auto
C976358,9/12/14,0,20100,rent,personal loan
C976500,7/12/14,0,108400,house_owner,personal loan
C976508,8/3/14,0,12800,house_owner,debt_consolidation
C976515,8/5/14,0,123900,mortgage,auto
C976549,7/17/14,0,47700,rent,personal loan
C976703,7/3/14,0,5000,rent,business
C976808,8/28/14,0,48300,mortgage,education
C976859,7/7/14,0,147100,rent,personal loan
C976879,9/25/14,0,59700,rent,auto
C976925,9/3/14,1,40600,rent,business
C977136,8/13/14,0,61400,rent,auto
C977139,9/1/14,1,4700,rent,personal loan
C977363,9/3/14,1,51000,house_owner,personal loan
C977440,9/5/14,0,11600,rent,personal loan
C977685,8/8/14,0,10100,rent,debt_consolidation
C977715,7/27/14,0,94400,rent,personal loan
C978064,8/3/14,0,78800,mortgage,education
C978108,8/25/14,0,10800,mortgage,personal loan
C978298,8/3/14,0,49300,mortgage,education
C978443,9/11/14,0,48900,mortgage,business
C978699,8/22/14,0,27900,house_owner,debt_consolidation
C978708,9/22/14,1,56600,mortgage,business
C978716,7/30/14,0,27600,rent,debt_consolidation
C978951,7/4/14,0,56700,house_owner,auto
C979075,7/3/14,0,204800,rent,business
C979080,8/15/14,0,16700,rent,education
C979160,8/12/14,0,93500,mortgage,education
C979500,7/2/14,0,83900,rent,personal loan
C979627,9/9/14,0,32500,rent,debt_consolidation
C979936,7/24/14,0,81900,rent,education
C980022,7/18/14,0,60500,rent,personal loan
C980053,9/18/14,0,16700,mortgage,personal loan
C980103,9/6/14,0,106600,house_owner,education
C980147,8/20/14,0,28800,house_owner,debt_consolidation
C980152,7/19/14,0,99500,rent,auto
C980225,7/6/14,0,65600,rent,auto
C980242,7/12/14,0,149900,house_owner,personal loan
C980308,7/29/14,0,41200,house_owner,business
C980395,9/2/14,0,46500,rent,personal loan
C980512,7/31/14,0,83900,house_owner,personal loan
C980536,9/10/14,0,33800,house_owner,auto
C980660,8/22/14,0,8700,rent,personal loan
C980713,8/21/14,1,37800,rent,business
C980766,9/20/14,0,66500,rent,auto
C980788,9/4/14,0,40600,rent,education
C980827,9/6/14,0,28300,mortgage,debt_consolidation
C980870,8/23/14,0,8600,rent,auto
C980963,9/19/14,0,5700,mortgage,auto
C980965,7/11/14,0,22900,rent,education
C981019,7/8/14,0,56400,rent,auto
C981167,7/2/14,0,38200,house_owner,debt_consolidation
C981235,7/17/14,1,50500,rent,debt_consolidation
C981482,9/4/14,0,32200,mortgage,auto
C981626,9/6/14,0,7200,rent,education
C981689,9/16/14,1,19400,rent,debt_consolidation
C981726,7/14/14,1,10600,rent,debt_consolidation
C981756,8/6/14,0,8100,rent,personal loan
C981872,8/8/14,0,31300,rent,business
C981939,7/23/14,0,2700,rent,personal loan
C981976,7/25/14,0,74000,rent,business
C982199,9/16/14,0,53300,mortgage,personal loan
C982221,9/23/14,0,31200,rent,business
C982260,7/11/14,0,208300,rent,personal loan
C982297,7/26/14,0,28300,mortgage,personal loan
C982492,8/8/14,0,8800,rent,debt_consolidation
C982552,7/5/14,1,15900,rent,business
C982758,8/30/14,1,23800,rent,business
C982962,9/22/14,0,40800,rent,personal loan
C982983,9/13/14,0,15600,rent,education
C983111,8/16/14,0,96200,mortgage,business
C983285,8/21/14,0,3400,rent,personal loan
C983417,8/22/14,0,14600,rent,personal loan
C983421,9/28/14,0,27600,mortgage,debt_consolidation
C983462,8/9/14,0,3700,rent,business
C983467,7/18/14,0,73000,mortgage,personal loan
C983483,8/25/14,0,34400,rent,business
C983723,7/15/14,0,107000,mortgage,personal loan
C983779,7/2/14,0,1000,rent,education
C983800,9/4/14,0,24400,rent,personal loan
C983808,7/21/14,0,133500,house_owner,personal loan
C983820,9/11/14,0,156900,mortgage,business
C983894,8/14/14,0,22000,rent,debt_consolidation
C983898,9/4/14,0,33200,mortgage,personal loan
C984018,8/5/14,0,11100,rent,education
C984113,8/2/14,0,18700,rent,personal loan
C984118,8/15/14,0,8300,house_owner,personal loan
C984256,8/4/14,0,113200,mortgage,personal loan
C984275,9/16/14,0,44200,house_owner,debt_consolidation
C984414,7/22/14,0,33200,rent,personal loan
C984440,9/16/14,0,11700,rent,personal loan
C984459,7/29/14,0,72800,rent,business
C984532,8/8/14,0,21400,rent,personal loan
C984551,7/23/14,0,38900,rent,personal loan
C984584,9/2/14,0,77400,house_owner,education
C984646,9/14/14,0,21000,rent,debt_consolidation
C984741,7/27/14,0,29700,mortgage,auto
C984889,7/27/14,0,43000,mortgage,personal loan
C985085,8/5/14,0,131800,rent,personal loan
C985197,9/22/14,0,131100,rent,debt_consolidation
C985201,8/23/14,0,37200,mortgage,personal loan
C985255,8/10/14,1,35000,mortgage,auto
C985282,7/9/14,0,73900,rent,business
C985317,9/12/14,0,96300,rent,personal loan
C985324,7/4/14,1,140800,rent,business
C985331,9/14/14,0,46900,mortgage,business
C985382,7/4/14,1,17000,house_owner,auto
C985442,9/15/14,1,59300,house_owner,business
C985565,7/15/14,1,6500,house_owner,debt_consolidation
C985683,7/10/14,0,65700,house_owner,personal loan
C985699,9/22/14,0,51700,mortgage,business
C985811,9/5/14,0,10700,rent,business
C985978,9/27/14,0,138700,mortgage,auto
C986057,7/12/14,0,38200,rent,personal loan
C986141,8/22/14,0,111700,mortgage,business
C986162,8/6/14,1,30800,rent,personal loan
C986309,7/28/14,0,108900,mortgage,debt_consolidation
C986323,8/20/14,0,13800,rent,auto
C986326,8/9/14,0,79000,rent,debt_consolidation
C986565,8/26/14,0,21700,rent,personal loan
C986762,8/22/14,0,49200,house_owner,auto
C986784,8/8/14,0,6200,rent,business
C986850,7/15/14,0,60100,house_owner,business
C986903,8/14/14,1,60400,mortgage,debt_consolidation
C987121,9/18/14,1,15000,rent,personal loan
C987178,8/4/14,1,84200,house_owner,debt_consolidation
C987267,8/1/14,1,18000,rent,business
C987354,7/12/14,0,134500,rent,personal loan
C987366,8/6/14,0,18800,rent,debt_consolidation
C987559,8/7/14,0,12800,mortgage,personal loan
C987644,7/27/14,0,18000,rent,personal loan
C987656,8/8/14,0,82200,rent,business
C987664,9/7/14,0,43100,mortgage,education
C987668,8/18/14,0,24800,rent,business
C987694,9/20/14,0,11300,rent,auto
C987823,8/6/14,0,85500,house_owner,personal loan
C988404,9/13/14,0,30300,house_owner,personal loan
C988450,7/1/14,0,26500,mortgage,auto
C988462,7/13/14,0,87200,mortgage,business
C988560,8/22/14,0,44400,mortgage,personal loan
C988565,9/2/14,0,25700,house_owner,personal loan
C988646,7/16/14,0,25400,rent,business
C988675,7/14/14,0,122800,mortgage,education
C988912,7/21/14,0,46600,mortgage,business
C988959,8/22/14,0,26800,rent,auto
C988976,7/28/14,0,16400,rent,debt_consolidation
C989238,7/12/14,0,290700,rent,personal loan
C989248,9/27/14,0,101400,rent,debt_consolidation
C989387,8/30/14,0,51500,house_owner,personal loan
C989615,8/27/14,0,34800,rent,debt_consolidation
C989723,8/28/14,0,117300,rent,business
C989829,8/22/14,0,76900,mortgage,education
C989916,7/12/14,0,41800,mortgage,business
C990246,7/8/14,1,80400,house_owner,personal loan
C990282,8/18/14,0,15300,mortgage,auto
C990310,8/12/14,0,39600,rent,personal loan
C990673,9/18/14,0,2700,rent,auto
C990919,8/22/14,0,34200,rent,personal loan
C990963,7/5/14,0,21200,rent,auto
C990981,9/18/14,0,65200,house_owner,personal loan
C991168,8/31/14,0,6500,rent,debt_consolidation
C991244,8/9/14,0,27200,rent,auto
C991263,7/20/14,0,69900,rent,business
C991292,8/19/14,0,12300,rent,business
C991329,9/4/14,0,15000,rent,auto
C991453,8/24/14,0,96700,mortgage,debt_consolidation
C991456,8/9/14,0,94400,house_owner,auto
C991643,7/29/14,0,65200,mortgage,personal loan
C991884,8/20/14,0,134600,mortgage,auto
C992137,7/23/14,1,53400,house_owner,auto
C992374,8/9/14,0,38100,mortgage,business
C992377,7/4/14,0,50800,mortgage,business
C992381,7/24/14,0,31000,rent,personal loan
C992397,8/26/14,0,48900,mortgage,auto
C992590,8/22/14,1,135500,rent,business
C992645,7/7/14,1,34100,rent,business
C992718,7/17/14,1,22300,mortgage,business
C992939,8/14/14,0,95800,rent,education
C992952,7/18/14,1,19300,mortgage,personal loan
C993023,8/7/14,0,22700,rent,education
C993098,7/7/14,0,17300,mortgage,personal loan
C993214,8/6/14,0,1000,rent,auto
C993601,7/19/14,0,38200,mortgage,personal loan
C993904,9/23/14,0,9100,rent,business
C993905,7/6/14,0,2700,mortgage,personal loan
C993994,7/25/14,0,69800,mortgage,business
C993998,9/25/14,0,42700,mortgage,personal loan
C994341,9/1/14,0,118300,rent,education
C994392,8/21/14,0,52300,mortgage,debt_consolidation
C994406,8/30/14,0,40500,rent,business
C994485,7/13/14,0,66300,mortgage,personal loan
C994741,9/11/14,0,22200,rent,debt_consolidation
C994759,9/7/14,0,54000,rent,auto
C994790,8/22/14,0,35600,house_owner,business
C994912,8/5/14,0,14300,rent,auto
C994982,7/9/14,0,94900,mortgage,business
C995030,9/25/14,0,57100,mortgage,personal loan
C995161,9/4/14,0,98800,rent,personal loan
C995178,7/16/14,0,10500,rent,debt_consolidation
C995218,7/27/14,0,18600,rent,business
C995239,9/22/14,0,98700,house_owner,personal loan
C995350,8/21/14,0,36100,rent,personal loan
C995459,8/14/14,0,71100,rent,business
C995479,8/31/14,0,10500,rent,auto
C995489,8/25/14,0,8800,rent,personal loan
C995666,9/8/14,0,135100,rent,auto
C995704,7/31/14,0,52400,rent,personal loan
C995706,7/13/14,0,17300,mortgage,auto
C995761,7/22/14,0,60100,mortgage,personal loan
C995803,9/27/14,0,39900,rent,personal loan
C995822,9/16/14,0,122600,rent,business
C995868,9/2/14,0,14200,rent,personal loan
C996054,7/26/14,0,74000,house_owner,business
C996118,7/25/14,0,47600,house_owner,business
C996213,8/11/14,1,23700,mortgage,personal loan
C996263,9/15/14,0,101800,rent,personal loan
C996296,7/17/14,1,37600,rent,business
C996382,8/3/14,0,92400,mortgage,debt_consolidation
C996394,9/12/14,0,46400,rent,personal loan
C996456,9/8/14,0,40000,mortgage,debt_consolidation
C996620,7/4/14,0,26000,house_owner,auto
C996687,7/14/14,0,121900,mortgage,business
C996749,8/24/14,0,139500,mortgage,business
C996772,7/27/14,0,27100,mortgage,personal loan
C996886,9/15/14,0,79300,mortgage,debt_consolidation
C997033,7/27/14,0,25700,house_owner,debt_consolidation
C997095,8/3/14,0,39700,house_owner,personal loan
C997321,9/12/14,0,96000,rent,personal loan
C997389,8/6/14,0,86100,rent,personal loan
C997432,9/17/14,0,23700,rent,auto
C997495,9/11/14,0,43400,house_owner,personal loan
C998011,8/16/14,0,62400,mortgage,personal loan
C998084,8/18/14,0,70000,rent,personal loan
C998155,8/1/14,1,19400,rent,auto
C998164,7/5/14,0,37200,mortgage,auto
C998225,7/15/14,0,45100,rent,personal loan
C998242,7/2/14,0,21900,rent,personal loan
C998254,7/14/14,0,27000,rent,auto
C998325,9/26/14,0,14500,rent,debt_consolidation
C998433,7/13/14,0,29700,rent,personal loan
C998507,8/4/14,1,41900,house_owner,personal loan
C998527,7/9/14,0,36400,rent,auto
C998579,7/21/14,0,133200,rent,personal loan
C998673,7/13/14,0,19800,rent,personal loan
C998678,8/4/14,0,61400,mortgage,auto
C998694,8/4/14,1,69300,mortgage,business
C998784,7/11/14,0,64600,mortgage,personal loan
C998825,8/5/14,0,39600,rent,personal loan
C998967,8/16/14,0,32000,mortgage,business
C999025,7/14/14,0,122600,mortgage,personal loan
C999206,7/26/14,0,42400,rent,auto
C999247,9/22/14,0,7400,house_owner,education
C999263,8/2/14,0,139600,mortgage,education
