CustID,inquiry_id,inquiry_date,inquiry_type,report_date,application_decision
C796271,Inq_666365,2014-06-09,revolving,2014-05-31,approved
C796396,Inq_130034,2014-08-30,instalment,2014-05-31,approved
C796396,Inq_235072,2014-08-24,instalment,2014-05-31,approved
C796396,Inq_858533,2014-08-17,instalment,2014-05-31,approved
C796396,Inq_933158,2014-08-30,revolving,2014-05-31,approved
C796396,Inq_353410,2014-08-27,revolving,2014-05-31,denied
C796396,Inq_742657,2014-07-08,revolving,2014-05-31,approved
C796407,Inq_898295,2014-05-26,revolving,2014-05-31,denied
C796407,Inq_638033,2014-05-26,rental_application,2014-05-31,approved
C796589,Inq_693133,2014-07-30,instalment,2014-05-31,approved
C796589,Inq_633806,2014-05-14,revolving,2014-05-31,approved
C796589,Inq_624821,2014-07-23,revolving,2014-05-31,denied
C796589,Inq_879211,2014-08-23,revolving,2014-05-31,approved
C796694,Inq_347628,2014-05-31,instalment,2014-05-31,approved
C796694,Inq_502124,2014-08-29,revolving,2014-05-31,approved
C796694,Inq_980477,2014-08-20,mortgage,2014-05-31,denied
C796694,Inq_300331,2014-08-20,rental_application,2014-05-31,denied
C796709,Inq_961122,2014-07-19,revolving,2014-05-31,approved
C796709,Inq_445215,2014-06-21,rental_application,2014-05-31,approved
C796771,Inq_831186,2014-06-02,instalment,2014-05-31,approved
C796771,Inq_373575,2014-04-04,mortgage,2014-05-31,denied
C796771,Inq_368888,2014-05-16,revolving,2014-05-31,approved
C796920,Inq_791228,2014-06-16,instalment,2014-05-31,approved
C796920,Inq_781338,2014-07-03,revolving,2014-05-31,approved
C796973,Inq_809520,2014-06-26,mortgage,2014-05-31,approved
C796973,Inq_886337,2014-04-29,rental_application,2014-05-31,approved
C796973,Inq_183843,2014-04-22,revolving,2014-05-31,denied
C796973,Inq_264735,2014-05-12,rental_application,2014-05-31,approved
C797037,Inq_269350,2014-06-06,revolving,2014-05-31,approved
C797099,Inq_938819,2014-06-16,rental_application,2014-05-31,approved
C797132,Inq_380394,2014-07-30,rental_application,2014-05-31,approved
C797132,Inq_790470,2014-08-01,revolving,2014-05-31,denied
C797132,Inq_265622,2014-08-01,mortgage,2014-05-31,approved
C797132,Inq_160240,2014-05-26,revolving,2014-05-31,approved
C797132,Inq_267564,2014-07-30,revolving,2014-05-31,approved
C797240,Inq_675436,2014-06-12,revolving,2014-05-31,approved
C797240,Inq_492434,2014-03-22,mortgage,2014-05-31,approved
C797240,Inq_541808,2014-05-19,mortgage,2014-05-31,approved
C797303,Inq_402221,2014-07-03,mortgage,2014-05-31,approved
C797303,Inq_755113,2014-07-31,revolving,2014-05-31,approved
C797303,Inq_727860,2014-08-07,revolving,2014-05-31,denied
C797421,Inq_829326,2014-07-25,mortgage,2014-05-31,approved
C797421,Inq_957038,2014-05-26,revolving,2014-05-31,approved
C797510,Inq_261442,2014-05-16,revolving,2014-05-31,approved
C797510,Inq_973143,2014-06-18,mortgage,2014-05-31,denied
C797510,Inq_237897,2014-06-26,revolving,2014-05-31,approved
C797510,Inq_296469,2014-05-07,revolving,2014-05-31,denied
C797510,Inq_167241,2014-05-09,revolving,2014-05-31,denied
C797523,Inq_438306,2014-05-15,revolving,2014-05-31,denied
C797664,Inq_257987,2014-07-01,rental_application,2014-05-31,denied
C797664,Inq_136872,2014-06-24,revolving,2014-05-31,denied
C797664,Inq_345111,2014-04-08,revolving,2014-05-31,approved
C797664,Inq_857724,2014-04-01,revolving,2014-05-31,approved
C797664,Inq_497793,2014-05-26,rental_application,2014-05-31,approved
C797664,Inq_934808,2014-06-02,mortgage,2014-05-31,denied
C797974,Inq_955316,2014-07-04,revolving,2014-05-31,denied
C797974,Inq_374870,2014-05-14,revolving,2014-05-31,denied
C797974,Inq_990903,2014-04-24,rental_application,2014-05-31,approved
C798088,Inq_586660,2014-08-14,rental_application,2014-05-31,approved
C798088,Inq_899516,2014-05-29,revolving,2014-05-31,approved
C798088,Inq_829069,2014-05-16,revolving,2014-05-31,approved
C798088,Inq_122899,2014-07-12,revolving,2014-05-31,approved
C798088,Inq_891694,2014-05-24,instalment,2014-05-31,approved
C798224,Inq_736775,2014-08-09,revolving,2014-05-31,approved
C798224,Inq_454256,2014-06-20,revolving,2014-05-31,denied
C798224,Inq_486490,2014-06-28,revolving,2014-05-31,approved
C798224,Inq_922780,2014-08-29,instalment,2014-05-31,approved
C798224,Inq_892578,2014-08-23,mortgage,2014-05-31,approved
C798224,Inq_728207,2014-07-12,revolving,2014-05-31,approved
C798263,Inq_771532,2014-09-08,revolving,2014-05-31,approved
C798377,Inq_772067,2014-05-27,revolving,2014-05-31,approved
C798377,Inq_115284,2014-04-06,revolving,2014-05-31,approved
C798499,Inq_132599,2014-05-08,instalment,2014-05-31,approved
C798499,Inq_233397,2014-07-06,revolving,2014-05-31,approved
C798499,Inq_849165,2014-04-16,revolving,2014-05-31,approved
C798499,Inq_411003,2014-06-20,revolving,2014-05-31,approved
C798525,Inq_459532,2014-07-11,revolving,2014-05-31,denied
C798525,Inq_998129,2014-07-13,revolving,2014-05-31,denied
C798543,Inq_956740,2014-07-08,instalment,2014-05-31,approved
C798543,Inq_831374,2014-06-19,revolving,2014-05-31,approved
C798543,Inq_627136,2014-05-21,revolving,2014-05-31,approved
C798543,Inq_557339,2014-07-24,revolving,2014-05-31,approved
C798543,Inq_559516,2014-06-04,mortgage,2014-05-31,approved
C798643,Inq_385573,2014-06-01,rental_application,2014-05-31,approved
C798643,Inq_525924,2014-07-20,rental_application,2014-05-31,denied
C798643,Inq_137624,2014-06-07,revolving,2014-05-31,approved
C798653,Inq_831641,2014-06-22,revolving,2014-05-31,approved
C798653,Inq_882211,2014-07-07,rental_application,2014-05-31,denied
C798854,Inq_888221,2014-07-26,revolving,2014-05-31,approved
C798854,Inq_652655,2014-07-17,revolving,2014-05-31,approved
C798904,Inq_359149,2014-07-02,rental_application,2014-05-31,denied
C798904,Inq_772370,2014-04-17,revolving,2014-05-31,approved
C799259,Inq_738452,2014-05-08,revolving,2014-05-31,approved
C799348,Inq_659667,2014-07-29,revolving,2014-05-31,denied
C799348,Inq_503109,2014-05-18,revolving,2014-05-31,denied
C799348,Inq_179120,2014-07-21,revolving,2014-05-31,approved
C799581,Inq_282574,2014-06-04,revolving,2014-05-31,approved
C799581,Inq_350136,2014-06-29,revolving,2014-05-31,approved
C799581,Inq_191128,2014-05-31,instalment,2014-05-31,approved
C799582,Inq_879994,2014-04-18,rental_application,2014-05-31,denied
C799582,Inq_940647,2014-04-16,revolving,2014-05-31,approved
C799582,Inq_656312,2014-06-06,revolving,2014-05-31,approved
C799618,Inq_662136,2014-06-04,revolving,2014-05-31,denied
C799678,Inq_774587,2014-05-23,revolving,2014-05-31,approved
C799678,Inq_991563,2014-05-20,mortgage,2014-05-31,approved
C799685,Inq_794052,2014-04-21,revolving,2014-05-31,approved
C799685,Inq_151863,2014-05-24,revolving,2014-05-31,approved
C799685,Inq_583615,2014-05-03,revolving,2014-05-31,approved
C799685,Inq_323740,2014-07-04,revolving,2014-05-31,denied
C799685,Inq_797303,2014-07-15,revolving,2014-05-31,approved
C799737,Inq_913847,2014-07-30,revolving,2014-05-31,approved
C799737,Inq_752194,2014-07-14,revolving,2014-05-31,approved
C799737,Inq_817581,2014-07-09,mortgage,2014-05-31,approved
C799737,Inq_530385,2014-06-16,revolving,2014-05-31,approved
C799833,Inq_206823,2014-05-20,rental_application,2014-05-31,denied
C799929,Inq_172798,2014-06-05,revolving,2014-05-31,approved
C799929,Inq_915462,2014-08-23,revolving,2014-05-31,approved
C799929,Inq_390708,2014-06-28,revolving,2014-05-31,denied
C799941,Inq_834879,2014-06-13,revolving,2014-05-31,approved
C799941,Inq_837737,2014-05-08,instalment,2014-05-31,approved
C799941,Inq_615983,2014-05-17,rental_application,2014-05-31,approved
C799941,Inq_608815,2014-05-27,rental_application,2014-05-31,approved
C799968,Inq_974795,2014-03-24,revolving,2014-05-31,approved
C799968,Inq_213037,2014-07-09,rental_application,2014-05-31,approved
C800173,Inq_430738,2014-08-13,revolving,2014-05-31,approved
C800304,Inq_937120,2014-06-30,revolving,2014-05-31,approved
C800304,Inq_993665,2014-05-27,rental_application,2014-05-31,approved
C800315,Inq_557611,2014-08-15,instalment,2014-05-31,approved
C800334,Inq_681514,2014-07-30,instalment,2014-05-31,approved
C800338,Inq_726109,2014-07-28,revolving,2014-05-31,approved
C800338,Inq_649278,2014-07-10,revolving,2014-05-31,approved
C800338,Inq_137743,2014-07-01,revolving,2014-05-31,approved
C800338,Inq_424153,2014-05-25,rental_application,2014-05-31,approved
C800338,Inq_576303,2014-06-06,revolving,2014-05-31,denied
C800338,Inq_990028,2014-05-22,mortgage,2014-05-31,approved
C800338,Inq_218998,2014-06-20,mortgage,2014-05-31,denied
C800580,Inq_248961,2014-05-10,revolving,2014-05-31,approved
C800580,Inq_120558,2014-06-29,instalment,2014-05-31,denied
C800580,Inq_168998,2014-05-23,revolving,2014-05-31,approved
C800580,Inq_862754,2014-05-14,revolving,2014-05-31,approved
C800580,Inq_788584,2014-08-16,rental_application,2014-05-31,approved
C800580,Inq_850281,2014-06-23,revolving,2014-05-31,approved
C800686,Inq_848604,2014-07-21,instalment,2014-05-31,approved
C800686,Inq_817601,2014-06-22,revolving,2014-05-31,approved
C800723,Inq_765693,2014-07-06,revolving,2014-05-31,approved
C800723,Inq_560328,2014-06-22,revolving,2014-05-31,approved
C800837,Inq_904762,2014-07-08,revolving,2014-05-31,approved
C800837,Inq_366508,2014-05-31,revolving,2014-05-31,approved
C800837,Inq_440632,2014-07-22,mortgage,2014-05-31,approved
C800837,Inq_372822,2014-04-18,revolving,2014-05-31,denied
C800923,Inq_524793,2014-08-12,revolving,2014-05-31,approved
C800923,Inq_733779,2014-06-04,revolving,2014-05-31,denied
C801134,Inq_248494,2014-05-01,revolving,2014-05-31,approved
C801134,Inq_245874,2014-05-31,instalment,2014-05-31,approved
C801134,Inq_267956,2014-05-19,revolving,2014-05-31,approved
C801134,Inq_233276,2014-05-25,revolving,2014-05-31,approved
C801134,Inq_521511,2014-05-15,rental_application,2014-05-31,approved
C801134,Inq_444827,2014-07-22,revolving,2014-05-31,approved
C801134,Inq_945449,2014-06-22,revolving,2014-05-31,denied
C801134,Inq_266081,2014-06-01,revolving,2014-05-31,approved
C801180,Inq_863409,2014-06-01,revolving,2014-05-31,approved
C801180,Inq_704337,2014-07-20,revolving,2014-05-31,approved
C801296,Inq_328846,2014-08-01,mortgage,2014-05-31,denied
C801296,Inq_969367,2014-08-11,revolving,2014-05-31,approved
C801397,Inq_846147,2014-06-02,revolving,2014-05-31,approved
C801397,Inq_764337,2014-06-27,revolving,2014-05-31,approved
C801397,Inq_883542,2014-05-27,revolving,2014-05-31,approved
C801397,Inq_997330,2014-07-08,revolving,2014-05-31,approved
C801397,Inq_190772,2014-07-09,revolving,2014-05-31,approved
C801397,Inq_700166,2014-06-28,revolving,2014-05-31,approved
C801415,Inq_170793,2014-06-02,rental_application,2014-05-31,approved
C801415,Inq_125751,2014-07-08,revolving,2014-05-31,denied
C801415,Inq_153577,2014-08-23,revolving,2014-05-31,approved
C801415,Inq_987709,2014-08-24,revolving,2014-05-31,approved
C801416,Inq_411353,2014-03-23,revolving,2014-05-31,approved
C801446,Inq_319707,2014-05-20,revolving,2014-05-31,approved
C801446,Inq_534313,2014-06-03,rental_application,2014-05-31,approved
C801446,Inq_584085,2014-06-06,revolving,2014-05-31,approved
C801448,Inq_851595,2014-05-22,instalment,2014-05-31,denied
C801478,Inq_136092,2014-06-23,revolving,2014-05-31,approved
C801478,Inq_541224,2014-07-15,revolving,2014-05-31,approved
C801616,Inq_599297,2014-05-09,revolving,2014-05-31,approved
C801616,Inq_531232,2014-06-23,revolving,2014-05-31,approved
C801616,Inq_877872,2014-05-30,revolving,2014-05-31,approved
C801753,Inq_324597,2014-08-01,revolving,2014-05-31,denied
C801753,Inq_786696,2014-04-29,revolving,2014-05-31,approved
C801753,Inq_710554,2014-08-09,revolving,2014-05-31,approved
C801753,Inq_158026,2014-05-05,mortgage,2014-05-31,approved
C801753,Inq_521833,2014-07-22,revolving,2014-05-31,approved
C801912,Inq_849757,2014-07-05,instalment,2014-05-31,approved
C801912,Inq_656541,2014-04-20,instalment,2014-05-31,approved
C801912,Inq_397278,2014-05-25,revolving,2014-05-31,approved
C801912,Inq_536780,2014-06-01,revolving,2014-05-31,approved
C801912,Inq_225773,2014-06-07,mortgage,2014-05-31,denied
C801937,Inq_440941,2014-04-18,revolving,2014-05-31,approved
C801937,Inq_852624,2014-06-27,rental_application,2014-05-31,approved
C801937,Inq_278199,2014-04-05,revolving,2014-05-31,approved
C801937,Inq_566411,2014-04-22,revolving,2014-05-31,approved
C801937,Inq_393710,2014-07-19,mortgage,2014-05-31,denied
C801954,Inq_338159,2014-09-11,revolving,2014-05-31,approved
C801954,Inq_550001,2014-09-12,revolving,2014-05-31,denied
C801954,Inq_431106,2014-09-03,revolving,2014-05-31,denied
C801954,Inq_764740,2014-06-25,rental_application,2014-05-31,approved
C801954,Inq_418797,2014-08-09,revolving,2014-05-31,approved
C802100,Inq_717289,2014-07-23,revolving,2014-05-31,approved
C802100,Inq_896844,2014-07-23,revolving,2014-05-31,approved
C802140,Inq_253259,2014-05-11,revolving,2014-05-31,approved
C802140,Inq_374001,2014-08-04,mortgage,2014-05-31,approved
C802264,Inq_958246,2014-05-02,rental_application,2014-05-31,approved
C802264,Inq_411900,2014-06-07,revolving,2014-05-31,approved
C802276,Inq_299715,2014-06-10,mortgage,2014-05-31,denied
C802276,Inq_773844,2014-05-09,mortgage,2014-05-31,approved
C802321,Inq_659039,2014-07-31,revolving,2014-05-31,denied
C802401,Inq_996661,2014-06-03,revolving,2014-05-31,approved
C802413,Inq_640184,2014-08-03,rental_application,2014-05-31,denied
C802413,Inq_135504,2014-08-15,rental_application,2014-05-31,approved
C802435,Inq_491751,2014-06-08,instalment,2014-05-31,denied
C802435,Inq_844643,2014-06-01,rental_application,2014-05-31,approved
C802444,Inq_706180,2014-05-27,revolving,2014-05-31,approved
C802444,Inq_537062,2014-07-25,revolving,2014-05-31,approved
C802444,Inq_815787,2014-08-18,revolving,2014-05-31,approved
C802487,Inq_754809,2014-06-28,revolving,2014-05-31,approved
C802487,Inq_387481,2014-07-31,instalment,2014-05-31,approved
C802487,Inq_344444,2014-07-24,revolving,2014-05-31,approved
C802487,Inq_565453,2014-06-17,instalment,2014-05-31,approved
C802487,Inq_775431,2014-07-11,revolving,2014-05-31,approved
C802603,Inq_105399,2014-07-16,rental_application,2014-05-31,approved
C802603,Inq_449712,2014-07-13,rental_application,2014-05-31,approved
C802687,Inq_757470,2014-06-10,rental_application,2014-05-31,approved
C802687,Inq_768111,2014-05-28,revolving,2014-05-31,approved
C802947,Inq_871836,2014-06-20,revolving,2014-05-31,approved
C802947,Inq_404456,2014-08-22,rental_application,2014-05-31,denied
C802947,Inq_365788,2014-07-19,revolving,2014-05-31,approved
C802947,Inq_378445,2014-07-30,revolving,2014-05-31,approved
C802947,Inq_383682,2014-08-03,revolving,2014-05-31,approved
C802980,Inq_790497,2014-07-22,mortgage,2014-05-31,approved
C802980,Inq_911288,2014-05-29,revolving,2014-05-31,denied
C803030,Inq_744877,2014-06-01,revolving,2014-05-31,approved
C803065,Inq_499240,2014-08-18,rental_application,2014-05-31,approved
C803065,Inq_206747,2014-06-09,revolving,2014-05-31,approved
C803065,Inq_597735,2014-05-31,instalment,2014-05-31,approved
C803065,Inq_393875,2014-06-12,revolving,2014-05-31,denied
C803065,Inq_622826,2014-07-16,instalment,2014-05-31,denied
C803168,Inq_207668,2014-06-02,revolving,2014-05-31,approved
C803168,Inq_616799,2014-04-07,revolving,2014-05-31,denied
C803168,Inq_260040,2014-05-21,mortgage,2014-05-31,approved
C803196,Inq_227722,2014-07-20,revolving,2014-05-31,approved
C803196,Inq_621028,2014-06-19,revolving,2014-05-31,approved
C803196,Inq_932508,2014-05-08,revolving,2014-05-31,denied
C803222,Inq_996346,2014-06-24,rental_application,2014-05-31,approved
C803222,Inq_465315,2014-04-15,revolving,2014-05-31,approved
C803222,Inq_332469,2014-05-20,instalment,2014-05-31,approved
C803222,Inq_566081,2014-07-11,revolving,2014-05-31,approved
C803222,Inq_962712,2014-08-05,revolving,2014-05-31,approved
C803351,Inq_361193,2014-05-09,revolving,2014-05-31,approved
C803351,Inq_261025,2014-03-29,revolving,2014-05-31,approved
C803351,Inq_636669,2014-05-11,rental_application,2014-05-31,approved
C803440,Inq_185979,2014-09-09,revolving,2014-05-31,approved
C803440,Inq_167202,2014-08-31,rental_application,2014-05-31,approved
C803440,Inq_493355,2014-07-06,rental_application,2014-05-31,denied
C803440,Inq_962989,2014-08-02,revolving,2014-05-31,approved
C803440,Inq_140175,2014-09-25,revolving,2014-05-31,approved
C803440,Inq_522617,2014-09-06,rental_application,2014-05-31,approved
C803440,Inq_407717,2014-08-08,revolving,2014-05-31,approved
C803440,Inq_365219,2014-08-31,revolving,2014-05-31,approved
C803519,Inq_200306,2014-09-09,instalment,2014-05-31,approved
C803519,Inq_681554,2014-08-14,revolving,2014-05-31,approved
C803522,Inq_419583,2014-06-19,instalment,2014-05-31,approved
C803522,Inq_510407,2014-09-09,revolving,2014-05-31,approved
C803611,Inq_873657,2014-07-05,rental_application,2014-05-31,approved
C803611,Inq_429273,2014-04-25,mortgage,2014-05-31,approved
C803611,Inq_579636,2014-06-18,rental_application,2014-05-31,approved
C803611,Inq_171621,2014-04-16,revolving,2014-05-31,denied
C803611,Inq_534595,2014-06-17,rental_application,2014-05-31,approved
C803709,Inq_226348,2014-07-01,revolving,2014-05-31,approved
C803709,Inq_281593,2014-06-08,mortgage,2014-05-31,denied
C803796,Inq_794427,2014-03-16,revolving,2014-05-31,approved
C803796,Inq_656926,2014-04-18,revolving,2014-05-31,approved
C803796,Inq_497916,2014-05-06,rental_application,2014-05-31,approved
C803796,Inq_733377,2014-06-04,revolving,2014-05-31,approved
C803796,Inq_453673,2014-04-20,mortgage,2014-05-31,approved
C804029,Inq_881664,2014-03-31,revolving,2014-05-31,denied
C804029,Inq_384940,2014-05-16,rental_application,2014-05-31,denied
C804151,Inq_389821,2014-06-17,revolving,2014-05-31,approved
C804239,Inq_417714,2014-05-17,revolving,2014-05-31,approved
C804239,Inq_770627,2014-08-09,instalment,2014-05-31,approved
C804239,Inq_325946,2014-06-23,revolving,2014-05-31,approved
C804239,Inq_611183,2014-05-10,revolving,2014-05-31,approved
C804254,Inq_810834,2014-06-03,revolving,2014-05-31,approved
C804254,Inq_414552,2014-07-19,rental_application,2014-05-31,approved
C804367,Inq_520452,2014-08-11,revolving,2014-05-31,approved
C804367,Inq_577845,2014-06-06,revolving,2014-05-31,approved
C804385,Inq_739222,2014-07-04,mortgage,2014-05-31,denied
C804561,Inq_182719,2014-04-17,revolving,2014-05-31,approved
C804579,Inq_118574,2014-06-05,revolving,2014-05-31,denied
C804579,Inq_245526,2014-05-22,revolving,2014-05-31,approved
C804579,Inq_438126,2014-05-04,revolving,2014-05-31,approved
C804715,Inq_411884,2014-05-14,revolving,2014-05-31,denied
C804715,Inq_696581,2014-08-02,revolving,2014-05-31,approved
C804872,Inq_786517,2014-03-24,revolving,2014-05-31,approved
C804872,Inq_516628,2014-04-04,rental_application,2014-05-31,approved
C804872,Inq_185874,2014-06-26,revolving,2014-05-31,approved
C804935,Inq_768667,2014-04-15,instalment,2014-05-31,approved
C805008,Inq_375352,2014-07-30,revolving,2014-05-31,denied
C805008,Inq_946955,2014-06-08,rental_application,2014-05-31,approved
C805014,Inq_630089,2014-07-26,rental_application,2014-05-31,approved
